id,anime_id,name,genre,type,episodes,rating,members,weight
6975,22031,Samurai Gun Special,"Action, Historical, Seinen",Special,1,6.19,370,0.39650435214472657
6976,10751,Kikou Kai Galient OVA,"Action, Fantasy, Mecha, Sci-Fi",OVA,3,6.19,328,0.39648778220181397
6977,7363,Hokuto no Ken: Legend of Heroes,"Action, Martial Arts",Special,1,6.18,1906,0.39646999711291253
6978,9008,Netorare Fighter Yaricchingu!,Hentai,OVA,3,6.18,1873,0.3964569778720526
6979,19959,Barbapapa (1977),"Comedy, Fantasy, Kids",TV,48,6.19,236,0.39645148613638637
6980,33225,Mobile Suit Gundam-san (ONA),"Comedy, Mecha, Parody",ONA,15,6.19,217,0.3964439902098307
6981,3879,Paris no Isabelle,"Drama, Historical",TV,13,6.19,216,0.3964435956873804
6982,28367,Dr. Slump: Arale-chan &#039;92 Oshougatsu Special,"Comedy, Sci-Fi, Shounen, Shounen",Special,3,6.19,196,0.3964357052383744
6983,7956,Cybot Robocchi,"Comedy, Sci-Fi",TV,39,6.19,162,0.3964222914750642
6984,16514,Batsu &amp; Terry,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.19,152,0.39641834625056116
6985,30457,Kachikachi Yama no Shouboutai,Comedy,Movie,1,6.19,101,0.3963982256055959
6986,2266,Gakuen no Shuryousha,Hentai,OVA,2,6.18,1489,0.3963054812511374
6987,3038,Senya Ichiya Monogatari,"Fantasy, Hentai",Movie,1,6.18,1394,0.3962680016183589
6988,546,Wind: A Breath of Heart (TV),"Drama, Romance, School, Supernatural",TV,13,6.14,7778,0.39622526687917464
6989,25431,Chain Chronicle: Short Animation,"Action, Adventure, Fantasy, Magic, Shounen",OVA,8,6.17,2814,0.39618788198231003
6990,3818,Soratobu Toshi Keikaku,"Music, Sci-Fi",Music,1,6.18,1163,0.3961768669323396
6991,7004,Shin Calimero,Comedy,TV,52,6.18,1016,0.39611887213214547
6992,2137,Haitokuzuma,Hentai,OVA,2,6.17,2446,0.3960426977205996
6993,25635,Space☆Dandy Picture Drama,"Comedy, Sci-Fi, Space",Special,2,6.17,2399,0.3960241551654355
6994,2892,Hakushon Daimaou,"Comedy, Fantasy",TV,52,6.18,692,0.39599104685824826
6995,19431,Gokujo.: Souda Onsen ni Ikou!!,"Comedy, Ecchi, Shoujo Ai",Special,1,6.17,2288,0.3959803631734522
6996,3259,Lemon Angel (1988),Ecchi,TV,9,6.18,567,0.3959417315519608
6997,989,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi,"Historical, Military",Special,1,6.18,560,0.39593896989480865
6998,28093,Hana wa Saku: Touhoku ni Saku,"Fantasy, Kids",Special,1,6.18,557,0.39593778632745774
6999,14367,Tenshi na Konamaiki Specials,Shounen,Special,13,6.18,504,0.39591687663759184
7000,34048,Seoul-yeok,"Horror, Thriller",Movie,1,6.18,405,0.39587781891501217
7001,3762,The Borgman: Last Battle,"Action, Demons, Sci-Fi, Shounen",OVA,1,6.18,386,0.3958703229884565
7002,31111,Nisshin Seifun Group CM,"Kids, Slice of Life",Special,3,6.18,380,0.39586795585375467
7003,7621,Chuumon no Ooi Ryouriten,"Fantasy, Horror, Supernatural",Movie,1,6.18,374,0.39586558871905286
7004,5923,Utsunomiko: Heaven Chapter,"Adventure, Demons, Fantasy",OVA,13,6.18,333,0.3958494132985906
7005,8446,SAI: Part 1 / Revolving... to the Core,"Fantasy, Music",Music,1,6.18,306,0.39583876119243244
7006,4689,Kaze no Toori Michi,Music,Music,1,6.17,1902,0.3958280775076364
7007,27677,Stratos 4 OVA: Stratos 4.1 - Dutch Roll,"Action, Military, Parody, Sci-Fi",Special,1,6.18,239,0.39581232818826234
7008,12393,Oyako Club,"Comedy, Slice of Life",TV,1818,6.18,160,0.3957811609146887
7009,30939,Shiranpuri,"Drama, School",OVA,1,6.18,155,0.39577918830243713
7010,10149,Mo fa a ma,"Adventure, Fantasy",Movie,1,6.18,124,0.39576695810647783
7011,28989,Maku,Dementia,Movie,1,6.18,86,0.39575196625336645
7012,2781,Saint Luminous Jogakuin,"Mystery, Psychological, Supernatural",TV,13,6.17,1701,0.3957487784951261
7013,24855,Girlfriend (Kari),"School, Slice of Life",TV,12,6.03,24338,0.39571480198591913
7014,1390,Parade Parade,"Hentai, Music, Yuri",OVA,2,6.17,1539,0.39568486585817747
7015,3787,The Choujo,"Comedy, Sci-Fi, Super Power",OVA,1,6.17,1525,0.39567934254387327
7016,2291,Tatakae!! Iczer-1,"Action, Adventure, Ecchi, Mecha, Sci-Fi",OVA,3,6.16,3126,0.39567063147132875
7017,3795,Hana to Hebi The Animation,Hentai,OVA,3,6.17,1394,0.39562766010288397
7018,23179,Kyoukai no Rinne,"Comedy, Supernatural",Special,1,6.16,2983,0.39561421476093583
7019,1097,Lime-iro Senkitan,"Drama, Ecchi, Harem, Historical, Mecha, Supernatural",TV,13,6.14,6176,0.395593241913794
7020,18953,Hitotsubu ni Kawaranu Ai wo Komete,"Magic, Slice of Life",ONA,1,6.17,1287,0.39558544620070185
7021,10796,Softenni Specials,"Comedy, Ecchi, School, Sports",Special,6,6.16,2902,0.39558225844246153
7022,310,"Chiisana Obake Acchi, Kocchi, Socchi","Comedy, Supernatural",TV,50,6.17,1226,0.39556138033123356
7023,4000,Canary wa Kago no Naka,Hentai,OVA,2,6.17,1175,0.39554125968626824
7024,4009,Heisa Byoutou,Hentai,OVA,2,6.17,1072,0.39550062387388735
7025,32982,Imakara Atashi......,Hentai,OVA,2,6.17,875,0.39542290295117827
7026,2370,Ryojoku no Rensa,Hentai,OVA,2,6.16,2453,0.39540511786227683
7027,5052,Eightman,"Action, Drama, Mecha, Sci-Fi",TV,56,6.17,629,0.39532585042840446
7028,28811,Last Exile: Doyou no Asa,"Comedy, Parody, Sci-Fi",Special,3,6.17,626,0.39532466686105355
7029,33281,Mori no Andou,Comedy,ONA,1,6.17,623,0.39532348329370265
7030,31829,Sinbad: Mahou no Lamp to Ugoku Shima,Adventure,Movie,1,6.17,622,0.39532308877125233
7031,10718,Soliton no Akuma,"Drama, Military, Sci-Fi",Movie,1,6.17,412,0.3952402390566893
7032,6268,Sekishoku Elegy,Romance,OVA,1,6.17,397,0.39523432121993485
7033,5665,Shin Ruri-iro no Yuki,Hentai,OVA,4,6.17,375,0.39522564172602825
7034,12141,Kaze no Matasaburou,"Fantasy, Kids, Slice of Life",OVA,1,6.17,371,0.39522406363622703
7035,8316,Kawasaki Frontale x Tentai Senshi Sunred,"Comedy, Parody, Seinen, Sports, Super Power",Special,4,6.17,363,0.39522090745662464
7036,6694,Triangle Blue,Hentai,OVA,2,6.15,3602,0.39521808264219666
7037,10908,Kakko Kawaii Sengen! 2,Comedy,TV,10,6.17,324,0.39520552108106294
7038,4680,Bocchan,Historical,Special,1,6.17,317,0.3952027594239108
7039,6691,Elf no Futagohime: Willan to Arsura,Hentai,OVA,1,6.16,1921,0.3951952319187172
7040,30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,"Comedy, Sci-Fi, Shounen",Special,1,6.17,248,0.3951755373748401
7041,20587,Ashinaga Ojisan,"Comedy, Drama, Shoujo",Special,1,6.17,232,0.39516922501563534
7042,5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",Movie,1,6.17,220,0.3951644907462317
7043,7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life",TV,26,6.17,201,0.39515699481967603
7044,30648,Stitch!: Zutto Saikou no Tomodachi Special,"Adventure, Comedy, Kids",Special,1,6.17,189,0.3951522605502724
7045,30132,Etsuraku no Tane The Animation,Hentai,OVA,1,6.16,1789,0.39514315495527763
7046,17209,Suzy&#039;s Zoo: Daisuki! Witzy - Happy Birthday,Kids,Special,1,6.17,158,0.3951400303543131
7047,30981,Hotaru no Mau Machi de,"Drama, Kids",OVA,1,6.17,43,0.3950946602725286
7048,3911,Shuukaku no Yoru,Hentai,OVA,2,6.16,1558,0.3950520202692583
7049,1084,I&#039;&#039;s,"Drama, Romance",OVA,2,6.13,6419,0.395048769353742
7050,6704,Queen&#039;s Blade: Rurou no Senshi Specials,"Action, Adventure, Ecchi, Fantasy",Special,6,6.11,9470,0.39497177431865754
7051,515,Hajimari no Boukensha-tachi: Legend of Crystania,"Action, Adventure, Fantasy, Magic, Supernatural",Movie,1,6.15,2893,0.3949383662249339
7052,21649,Mitsuwano,Slice of Life,OVA,1,6.15,2794,0.3948993085023542
7053,14045,Mangirl!,"Comedy, Slice of Life",TV,13,6.05,19015,0.3948954420139219
7054,3576,Kodai Ouja Kyouryuu King,"Adventure, Fantasy, Kids",TV,49,6.14,4402,0.3948933590869617
7055,10766,Detective Conan vs. Wooo,"Adventure, Comedy, Mystery, Police, Shounen",ONA,2,6.15,2587,0.3948176423551421
7056,2245,Seraphim Call,"Drama, Romance, Sci-Fi",TV,12,6.15,2434,0.3947572804202462
7057,5117,Kokudo Oh,"Fantasy, Hentai",OVA,5,6.16,776,0.39474350371312367
7058,23423,Mujaki no Rakuen,"Comedy, Ecchi, Romance, School, Seinen",OVA,3,6.09,12054,0.39471053729928296
7059,4653,Shakkin Shimai,"Hentai, School",OVA,2,6.15,2195,0.3946629895546245
7060,32826,Yuuki no Baton,Music,Music,1,6.16,549,0.39465394711690555
7061,11763,Sekai de Ichiban Tsuyoku Naritai!,"Action, Ecchi, Sports",TV,12,6.0,26513,0.3946518637688969
7062,7573,Bakunyuu Bomb,Hentai,OVA,3,6.15,2164,0.39465075935866517
7063,7164,Catman Specials,"Comedy, Fantasy, Slice of Life",Special,4,6.16,346,0.39457385905949466
7064,9487,Hitou Meguri Kakure Yu,Hentai,OVA,2,6.14,3577,0.39456787806546423
7065,22099,Hero Bank,"Game, Kids",TV,51,6.15,1946,0.39456475346449976
7066,28925,Youkai Watch: Best 10,"Comedy, Kids, Supernatural",Special,1,6.16,231,0.39452848897771015
7067,2530,G-Taste,"Hentai, Yuri",OVA,7,6.14,3466,0.3945240860734809
7068,31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",Hentai,OVA,1,6.15,1807,0.39450991484390807
7069,25069,Tom Sawyer no Bouken Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.16,133,0.39448982577758074
7070,20855,Bacterial Contamination,"Dementia, Horror, Music",Music,1,6.15,1643,0.3944452131620589
7071,4685,Takane no Jitensha,"Fantasy, School",Special,1,6.15,1583,0.39442154181504085
7072,12059,Otome Dori,Hentai,OVA,2,6.12,6411,0.3944052716586646
7073,15133,Aoi Sekai no Chuushin de,"Action, Adventure, Ecchi, Fantasy, Parody, Shounen",Special,3,6.0,25693,0.3943283553596509
7074,29801,The iDOLM@STER Million Live! 1st Anniversary PV,Drama,Special,1,6.15,1292,0.39430673578200354
7075,4480,Ryoujoku Guerrilla Kari 3,Hentai,OVA,2,6.15,1224,0.39427990825538317
7076,31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,"Action, Magic",Special,1,6.15,1026,0.3942017928102238
7077,8668,Seikon no Qwaser Picture Drama,Ecchi,Special,16,6.1,8932,0.39411917972492116
7078,3525,Extra,"Action, Dementia, Horror, Music, Sci-Fi",Music,1,6.14,2401,0.3941039196639114
7079,17787,Ouritsu Uchuugun: Honneamise no Tsubasa - Pilot Film,"Sci-Fi, Seinen",Special,1,6.15,705,0.39407515110367747
7080,2095,Salamander,"Adventure, Sci-Fi",OVA,3,6.15,597,0.39403254267904503
7081,4534,Choujin Locke: Shinsekai Sentai,"Action, Sci-Fi, Super Power",OVA,2,6.15,530,0.3940061096748749
7082,1167,Samurai Gun,"Action, Historical, Seinen",TV,12,6.12,5381,0.3939989135348556
7083,4615,Yama Nezumi Rocky Chuck,"Adventure, Fantasy, Kids",TV,52,6.15,507,0.393997035658518
7084,8409,Marie &amp; Gali ver. 2.0,Comedy,TV,30,6.15,499,0.3939938794789156
7085,5503,Atagoal wa Neko no Mori,Kids,Movie,1,6.15,483,0.39398756711971084
7086,9445,Gunparade Orchestra OVA,Mecha,OVA,3,6.15,394,0.39395245462163414
7087,4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Music,Music,1,6.15,385,0.39394890391958143
7088,10501,Bannou Yasai Ninninman,"Comedy, Supernatural",Movie,1,6.13,3612,0.3939413448357498
7089,4011,Binetsukko ♭37℃ The Animation,"Harem, Hentai, School",OVA,2,6.14,1925,0.39391612697756856
7090,10261,Toufu Kozou,Comedy,Movie,1,6.15,295,0.3939133968990544
7091,4907,Daikyouryuu Jidai,Sci-Fi,Movie,1,6.15,275,0.3939055064500484
7092,33734,Samurai Noodles: The Originator,"Historical, Samurai",ONA,1,6.15,254,0.39389722147859213
7093,2536,Angelique: Shiroi Tsubasa no Memoire,"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",OVA,2,6.14,1871,0.39389482276525234
7094,30851,Q Transformers: Saranaru Ninki Mono e no Michi,"Mecha, Parody, Slice of Life",TV,13,6.15,210,0.39387986249077894
7095,7844,The Place Where We Were,Dementia,Movie,1,6.15,195,0.3938739446540244
7096,2435,Choubatsu Yobikou,"Hentai, School",OVA,2,6.14,1818,0.39387391307538644
7097,32343,Subarashii Sekai,"Fantasy, Music",Music,1,6.15,165,0.39386210898051544
7098,9575,Nodoka Mori no Doubutsu Daisakusen,Fantasy,Special,1,6.15,160,0.39386013636826395
7099,19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152,0.3938569801886615
7100,4682,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,1,6.15,133,0.3938494842621058
7101,6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,6.15,126,0.39384672260495374
7102,18087,Kero Kero Keroppi no Bouken: Pink no Kinoko,"Fantasy, Kids",OVA,1,6.15,110,0.3938404102457489
7103,17307,Dr. Typhoon,"Drama, Seinen, Sports",OVA,1,6.15,80,0.3938285745722399
7104,8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1,6.12,4882,0.3938020468321559
7105,33201,Ojisan to Marshmallow Special,Comedy,Special,1,6.11,6392,0.393757434216634
7106,2483,Kaitouranma The Animation,"Action, Adventure, Martial Arts, Samurai",OVA,2,6.14,1512,0.39375318920559466
7107,25077,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!,Music,OVA,1,6.14,1455,0.39373070142592753
7108,8939,Bohemian Rhapsody,"Music, Sci-Fi, Space",Music,1,6.13,3005,0.39370186970841764
7109,366,AIKa,"Action, Adventure, Comedy, Ecchi, Sci-Fi",OVA,7,6.04,17545,0.39367515249650586
7110,17871,Yonhyakunijuu Renpai Girl,"Comedy, Romance, School",Special,1,6.13,2852,0.39364150777352175
7111,3080,Anime Tenchou,"Action, Parody",OVA,1,6.11,6066,0.3936288198978362
7112,1405,Tokio Kidou Police,"Comedy, Hentai, Parody, Romance",OVA,2,6.14,1135,0.39360445424183155
7113,2754,Cleopatra D.C.,"Action, Adventure, Sci-Fi",OVA,3,6.14,1074,0.3935803883723632
7114,1155,Melty Lancer,"Adventure, Comedy, Sci-Fi, Space",OVA,6,6.14,1035,0.3935650019968015
7115,29517,Kumi to Tulip,"Kids, Sci-Fi",Movie,1,6.14,999,0.3935507991885907
7116,2989,Classmate no Okaasan,"Hentai, School",OVA,2,6.13,2548,0.39352157294863055
7117,3896,Inbo,Hentai,OVA,3,6.13,2532,0.39351526058942576
7118,10736,Precure kara Minna e no Ouen Movie,"Fantasy, Magic, Shoujo",ONA,1,6.14,893,0.3935089798088589
7119,3398,Shin Hurricane Polymar,"Action, Martial Arts, Sci-Fi, Super Power",OVA,2,6.14,752,0.39345335214336663
7120,22381,Nandaka Velonica,"Comedy, Fantasy, Kids",TV,10,6.14,737,0.3934474343066121
7121,27417,Diabolik Lovers OVA,"Harem, School, Shoujo, Vampire",OVA,1,6.06,13638,0.3934144363141335
7122,7262,Kagirohi: Shaku Kei,Hentai,OVA,2,6.13,2261,0.39340834500539446
7123,10697,Asa kara Zusshiri Milk Pot,Hentai,OVA,2,6.12,3821,0.39338345851238754
7124,275,Love♥Love?,"Comedy, Ecchi, Harem, Romance",TV,9,6.05,15114,0.39335640993530147
7125,10691,Downloader,Music,Music,1,6.12,3680,0.39332783084689527
7126,1332,Elf no Wakaokusama,"Fantasy, Hentai",OVA,2,6.13,2050,0.3933251007683811
7127,28715,Rusty Nail,"Action, Music, Sci-Fi",Music,1,6.14,417,0.3933211871225161
7128,2575,Don Chuck Monogatari,"Adventure, Kids, Slice of Life",TV,26,6.14,411,0.3933188199878143
7129,3764,Chouon Senshi Borgman 2: Shin Seiki 2058,"Action, Demons, Sci-Fi, Shounen",OVA,3,6.14,319,0.3932825239223867
7130,18365,Mazinger ZIP!,"Comedy, Mecha",TV,237,6.14,273,0.3932643758896729
7131,25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,"Adventure, Comedy, Kids, Sci-Fi",Special,1,6.14,219,0.39324307167735667
7132,17719,Mahoutsukai Sally (Movie),"Comedy, Magic, Shoujo",Movie,1,6.14,202,0.3932363647957016
7133,23585,Haha wo Tazunete Sanzenri Specials,"Adventure, Drama, Slice of Life",Special,2,6.14,138,0.39321111535888237
7134,4494,Enyoku,Hentai,OVA,1,6.13,1748,0.3932059549883905
7135,2343,Choujin Densetsu Urotsukidouji: Mirai-hen,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,4,6.13,1736,0.39320122071898694
7136,32747,Fake Style II,Music,Music,1,6.14,82,0.39318902210166556
7137,28263,Honto ni Atta Gakkou Kaidan,"Kids, Mystery, School, Supernatural",OVA,1,6.14,82,0.39318902210166556
7138,15505,Shining Hearts: Shiawase no Pan Specials,Fantasy,Special,6,6.13,1572,0.3931365190371377
7139,321,Najica Dengeki Sakusen,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.08,9605,0.3931040103030233
7140,6443,AIKa Zero,"Action, Adventure, Comedy, Ecchi",OVA,3,6.08,9595,0.3931000650785203
7141,2468,Nineteen 19,"Drama, Romance",OVA,1,6.13,1402,0.3930694502205867
7142,1267,Yoroiden Samurai Troopers Message,"Adventure, Fantasy, Samurai, Shounen",OVA,5,6.13,1299,0.3930288144082058
7143,8241,Rio: Rainbow Gate!,"Comedy, Ecchi, Game",TV,13,6.0,22396,0.3930276148410117
7144,4364,Kunoichi Bakumatsu Kitan,Hentai,OVA,2,6.13,1274,0.3930189513469483
7145,4562,Chikan Juunin-tai The Animation,Hentai,OVA,5,6.13,1270,0.3930173732571471
7146,2958,Hitozuma Cosplay Kissa,Hentai,OVA,2,6.12,2856,0.39300274434784804
7147,19581,Houseki no Kuni,"Fantasy, Sci-Fi, Seinen",ONA,1,6.13,1156,0.3929723976978129
7148,319,Happy World!,"Comedy, Ecchi, Fantasy, Romance",OVA,3,6.11,4348,0.39295103032822076
7149,25441,Shin Strange+ Special,"Comedy, Shoujo, Slice of Life",Special,1,6.13,1094,0.3929479373058943
7150,17539,Mesu Nochi Torare,Hentai,OVA,2,6.12,2672,0.39293015221699285
7151,12755,Mahoutsukai Jiji,"Fantasy, Magic, Music",ONA,1,6.13,1039,0.3929262385711278
7152,5027,Stitch!,"Adventure, Comedy, Kids",TV,25,6.12,2569,0.3928895164046119
7153,31890,Nurse Witch Komugi-chan R,"Comedy, Magic, Parody",TV,12,6.09,7376,0.3928649612767794
7154,25113,Majokko Shimai no Yoyo to Nene Movie Extra: Hatsukoi - Mikako Komatsu,Music,Special,1,6.13,863,0.392856802619875
7155,1269,Bio Hunter,"Action, Demons, Horror",OVA,1,6.1,5719,0.39285157909210716
7156,1786,Sprite: Between Two Worlds,"Comedy, Ecchi, Romance, School",OVA,2,6.13,810,0.3928358929300091
7157,6076,&quot;Eiji&quot;,"Comedy, Drama, Sports",OVA,1,6.13,805,0.3928339203177576
7158,328,Piano,"Drama, Music, Romance, Shoujo, Slice of Life",TV,10,6.1,5674,0.39283382558184365
7159,18729,Marginal Prince: Gekkeiju no Ouji-tachi - Tokyo Merry-Go-Round,"Romance, School, Shounen Ai",Special,1,6.13,728,0.39280354208908447
7160,17351,Mangirl!: Asobu Henshuu Girl,"Comedy, Slice of Life",Special,1,6.11,3933,0.3927873035113462
7161,32961,Regalia: The Three Sacred Stars,"Action, Mecha, Sci-Fi",TV,13,6.03,16766,0.3927274779922473
7162,24817,Fantasista Stella,"Shounen, Sports",OVA,3,6.13,486,0.3927080676561119
7163,1036,Kashou no Tsuki: Aki Kyougen,"Historical, Romance, Shoujo, Supernatural",OVA,2,6.11,3621,0.39266421250685263
7164,16345,Ninku: Knife no Bohyou,"Action, Adventure, Comedy, Martial Arts, Shounen",Special,1,6.13,280,0.3926267960313501
7165,7668,Suki Desu Suzuki-kun!!,Romance,OVA,2,6.11,3514,0.3926219986046705
7166,15577,Hello Kitty no Fushigi no Kuni no Alice,"Fantasy, Kids",OVA,1,6.13,240,0.39261101513333807
7167,8130,Mighty Orbots,"Adventure, Comedy, Mecha, Sci-Fi",TV,13,6.13,210,0.3925991794598291
7168,33226,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17,6.13,200,0.39259523423532605
7169,2305,Mobile Suit SD Gundam Mk III,"Mecha, Parody, Sci-Fi",OVA,6,6.12,1805,0.3925881012525827
7170,6868,Wansa-kun,Comedy,TV,26,6.13,171,0.3925837930842674
7171,23099,Puchitto Gargantia Special,"Comedy, Mecha, Sci-Fi",Special,1,6.12,1786,0.392580605326027
7172,6150,Hong Xing Xiao Yong Shi,"Historical, Kids, Slice of Life",Movie,1,6.13,145,0.39257353550055957
7173,15141,Yukiwatari,Fantasy,Movie,1,6.13,130,0.39256761766380505
7174,8337,Shoka,"Action, Fantasy, Historical",Special,1,6.11,3355,0.3925592695350728
7175,7529,Mori no Ongakukai,Comedy,Movie,1,6.13,105,0.39255775460254755
7176,32745,Fake Style,Music,Music,1,6.13,85,0.39254986415354154
7177,7582,Reijoku no Yakata,Hentai,OVA,2,6.12,1700,0.39254667639530116
7178,4356,Innocent Blue,Hentai,OVA,2,6.12,1625,0.39251708721152867
7179,33164,Musaigen no Phantom World: Limitless Phantom World,"Comedy, Fantasy, Supernatural",Special,7,6.09,6401,0.39248030188773686
7180,4460,Kikumana,"Dementia, Psychological",ONA,1,6.1,4723,0.39245863473160836
7181,3532,Shino-sensei no Yuuwaku Jugyou,Hentai,OVA,1,6.12,1388,0.39242358539080757
7182,294,Divergence Eve,"Adventure, Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,13,6.08,7833,0.39240491652109166
7183,1037,Saint Beast: Seijuu Kourin-hen,"Action, Fantasy, Magic, Supernatural",TV,6,6.09,6177,0.39239192885886964
7184,19871,Gaist Crusher,"Action, Fantasy, Supernatural",TV,51,6.12,1294,0.3923865002804794
7185,3557,Shoujo Auction,Hentai,OVA,2,6.12,1278,0.39238018792127455
7186,5157,Alexander Senki Movie,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Movie,1,6.12,1258,0.3923722974722686
7187,31865,Kare Baka: Wagahai no Kare wa Baka de R,"Comedy, Romance, School",ONA,8,6.1,4391,0.3923276532781087
7188,4130,Petit Eva: Evangelion@School,"Comedy, Parody, School",ONA,24,6.03,15734,0.3923203308235376
7189,3370,Natural: Another,"Hentai, Romance",OVA,2,6.12,1059,0.3922937875046589
7190,3078,Magical Twilight,"Comedy, Hentai, Magic, Romance",OVA,3,6.12,1027,0.39228116278624925
7191,18205,World Fool News (TV),"Comedy, Slice of Life",TV,12,6.12,999,0.39227011615764085
7192,1284,Houma Hunter Lime,"Comedy, Fantasy",OVA,3,6.12,945,0.3922488119453247
7193,1150,Legend of Crystania OVA,"Action, Adventure, Fantasy, Magic, Supernatural",OVA,3,6.11,2521,0.3922302378115226
7194,3060,Dallos,"Action, Mecha, Sci-Fi",OVA,4,6.11,2520,0.3922298432890723
7195,23483,Decorator,Music,Music,1,6.12,880,0.39222316798605517
7196,17012,Koukai Benjo The Animation,"Drama, Hentai, Psychological, School",OVA,2,6.11,2311,0.3921473880969596
7197,9829,Yonimo Osoroshii Nihon Mukashibanashi,"Dementia, Horror, Psychological",OVA,3,6.12,655,0.39213440043473763
7198,6985,Buddha Saitan,"Psychological, Romance, Supernatural",Movie,1,6.1,3824,0.3921039590487886
7199,7156,Arei no Kagami: Way to the Virgin Space,"Action, Adventure, Sci-Fi, Space",Movie,1,6.12,549,0.39209258105500583
7200,3258,Lily C.A.T.,"Horror, Sci-Fi, Space",Movie,1,6.11,2068,0.3920515191415367
7201,4917,Ginga Tansa 2100-nen: Border Planet,Sci-Fi,Special,1,6.12,336,0.39200854777309196
7202,29823,Channel 5.5 3rd Season,"Comedy, Parody",ONA,4,6.12,280,0.39198645451587516
7203,23825,Ys IV: The Dawn of Ys,"Action, Adventure, Fantasy, Game",Special,1,6.12,237,0.39196949005051224
7204,9978,Kyouryuu Tankentai Born Free,"Action, Sci-Fi",TV,25,6.12,236,0.3919690955280619
7205,23621,"Sagashita no wa Oheya, Mitsuketa no wa Mirai","Romance, Slice of Life",ONA,1,6.12,204,0.39195647080965235
7206,9228,Wan Wan Chuushingura,"Action, Adventure, Drama, Fantasy",Movie,1,6.12,200,0.3919548927198511
7207,216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,"Comedy, Romance",Movie,1,6.11,1804,0.39194736521465745
7208,9292,Kiki to Lala no Aoi Tori,Kids,Movie,1,6.12,158,0.3919383227769385
7209,28517,Ikenai Koto The Animation,Hentai,OVA,1,6.11,1689,0.39190199513287294
7210,23079,Glasslip,"Romance, Slice of Life, Supernatural",TV,13,5.54,94108,0.39186389908508135
7211,2195,Heisa Byouin,Hentai,OVA,2,6.11,1387,0.3917828493528823
7212,31827,Comet Lucifer: Garden Indigo no Shasou kara,"Adventure, Comedy, Fantasy",Special,12,6.1,2769,0.3916877378637221
7213,1406,Gibo,"Drama, Hentai, Romance",OVA,2,6.1,2705,0.3916624884269029
7214,4471,Shin SOS Dai Tokyo Tankentai,Adventure,Movie,1,6.11,977,0.3916210951482593
7215,7174,Usaru-san,Kids,Special,4,6.11,822,0.39155994416846285
7216,3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,"Action, Adventure, Drama, Historical",OVA,1,6.11,735,0.39152562071528674
7217,17397,Cyclops Shoujo Saipuu,"Comedy, Ecchi, School, Slice of Life",ONA,12,6.02,15329,0.3915202077156911
7218,5211,Hime Dorei,Hentai,OVA,2,6.1,2313,0.39150783562638525
7219,28227,White Album 2 Picture Drama,"Drama, Ecchi",Special,2,6.1,2296,0.39150112874473014
7220,31793,Mahou Shoujo Nante Mou Ii Desukara.,"Comedy, Magic",TV,12,6.03,13654,0.39149972412691353
7221,8921,Believe,"Action, Music, Super Power",Music,1,6.11,616,0.391478672543701
7222,4264,Ultraviolet: Code 044,"Action, Sci-Fi",TV,12,6.09,3784,0.3914478366353017
7223,31424,Inyouchuu Etsu Special,"Demons, Hentai, Horror, Supernatural",Special,1,6.11,506,0.39143527507416803
7224,32600,Kanojo wa Zombie,"Music, Romance",Music,1,6.11,387,0.3913883269025823
7225,27997,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,Magic,OVA,2,6.11,362,0.3913784638413248
7226,24109,Tooryanse,"Music, Supernatural",Music,1,6.11,305,0.39135597606165773
7227,5210,Houkago 2 The Animation,Hentai,OVA,1,6.1,1924,0.3913543663932185
7228,3039,Campus,Hentai,OVA,2,6.1,1855,0.39132714434414784
7229,9232,Yebisu Celebrities 1st,Yaoi,OVA,1,6.08,5082,0.39131958526031624
7230,7264,Onmyouji Ayakashi no Megami: Inran Jubaku,Hentai,OVA,2,6.1,1818,0.3913125470134867
